,Date_Key,Full_Date,Year,Quarter,Month,Month_Name,Week_Number,Day_of_Week,Day_Number,Is_Weekend,Is_Holiday,Season,Is_Winter,Is_Flu_Season
613,20250905,2025-09-05,2025,Q3,9,September,36,Friday,4,False,False,Autumn,False,False
614,20250906,2025-09-06,2025,Q3,9,September,36,Saturday,5,True,False,Autumn,False,False
615,20250907,2025-09-07,2025,Q3,9,September,36,Sunday,6,True,False,Autumn,False,False
616,20250908,2025-09-08,2025,Q3,9,September,37,Monday,0,False,False,Autumn,False,False
617,20250909,2025-09-09,2025,Q3,9,September,37,Tuesday,1,False,False,Autumn,False,False
618,20250910,2025-09-10,2025,Q3,9,September,37,Wednesday,2,False,False,Autumn,False,False
619,20250911,2025-09-11,2025,Q3,9,September,37,Thursday,3,False,False,Autumn,False,False
620,20250912,2025-09-12,2025,Q3,9,September,37,Friday,4,False,False,Autumn,False,False
621,20250913,2025-09-13,2025,Q3,9,September,37,Saturday,5,True,False,Autumn,False,False
622,20250914,2025-09-14,2025,Q3,9,September,37,Sunday,6,True,False,Autumn,False,False
623,20250915,2025-09-15,2025,Q3,9,September,38,Monday,0,False,False,Autumn,False,False
624,20250916,2025-09-16,2025,Q3,9,September,38,Tuesday,1,False,False,Autumn,False,False
625,20250917,2025-09-17,2025,Q3,9,September,38,Wednesday,2,False,False,Autumn,False,False
626,20250918,2025-09-18,2025,Q3,9,September,38,Thursday,3,False,False,Autumn,False,False
627,20250919,2025-09-19,2025,Q3,9,September,38,Friday,4,False,False,Autumn,False,False
628,20250920,2025-09-20,2025,Q3,9,September,38,Saturday,5,True,False,Autumn,False,False
629,20250921,2025-09-21,2025,Q3,9,September,38,Sunday,6,True,False,Autumn,False,False
630,20250922,2025-09-22,2025,Q3,9,September,39,Monday,0,False,False,Autumn,False,False
631,20250923,2025-09-23,2025,Q3,9,September,39,Tuesday,1,False,False,Autumn,False,False
632,20250924,2025-09-24,2025,Q3,9,September,39,Wednesday,2,False,False,Autumn,False,False
633,20250925,2025-09-25,2025,Q3,9,September,39,Thursday,3,False,False,Autumn,False,False
634,20250926,2025-09-26,2025,Q3,9,September,39,Friday,4,False,False,Autumn,False,False
635,20250927,2025-09-27,2025,Q3,9,September,39,Saturday,5,True,False,Autumn,False,False
636,20250928,2025-09-28,2025,Q3,9,September,39,Sunday,6,True,False,Autumn,False,False
637,20250929,2025-09-29,2025,Q3,9,September,40,Monday,0,False,False,Autumn,False,False
638,20250930,2025-09-30,2025,Q3,9,September,40,Tuesday,1,False,False,Autumn,False,False
639,20251001,2025-10-01,2025,Q4,10,October,40,Wednesday,2,False,False,Autumn,False,False
640,20251002,2025-10-02,2025,Q4,10,October,40,Thursday,3,False,False,Autumn,False,False
641,20251003,2025-10-03,2025,Q4,10,October,40,Friday,4,False,False,Autumn,False,False
642,20251004,2025-10-04,2025,Q4,10,October,40,Saturday,5,True,False,Autumn,False,False
643,20251005,2025-10-05,2025,Q4,10,October,40,Sunday,6,True,False,Autumn,False,False
644,20251006,2025-10-06,2025,Q4,10,October,41,Monday,0,False,False,Autumn,False,False
645,20251007,2025-10-07,2025,Q4,10,October,41,Tuesday,1,False,False,Autumn,False,False
646,20251008,2025-10-08,2025,Q4,10,October,41,Wednesday,2,False,False,Autumn,False,False
647,20251009,2025-10-09,2025,Q4,10,October,41,Thursday,3,False,False,Autumn,False,False
648,20251010,2025-10-10,2025,Q4,10,October,41,Friday,4,False,False,Autumn,False,False
649,20251011,2025-10-11,2025,Q4,10,October,41,Saturday,5,True,False,Autumn,False,False
650,20251012,2025-10-12,2025,Q4,10,October,41,Sunday,6,True,False,Autumn,False,False
651,20251013,2025-10-13,2025,Q4,10,October,42,Monday,0,False,False,Autumn,False,False
652,20251014,2025-10-14,2025,Q4,10,October,42,Tuesday,1,False,False,Autumn,False,False
653,20251015,2025-10-15,2025,Q4,10,October,42,Wednesday,2,False,False,Autumn,False,False
654,20251016,2025-10-16,2025,Q4,10,October,42,Thursday,3,False,False,Autumn,False,False
655,20251017,2025-10-17,2025,Q4,10,October,42,Friday,4,False,False,Autumn,False,False
656,20251018,2025-10-18,2025,Q4,10,October,42,Saturday,5,True,False,Autumn,False,False
657,20251019,2025-10-19,2025,Q4,10,October,42,Sunday,6,True,False,Autumn,False,False
658,20251020,2025-10-20,2025,Q4,10,October,43,Monday,0,False,False,Autumn,False,False
659,20251021,2025-10-21,2025,Q4,10,October,43,Tuesday,1,False,False,Autumn,False,False
660,20251022,2025-10-22,2025,Q4,10,October,43,Wednesday,2,False,False,Autumn,False,False
661,20251023,2025-10-23,2025,Q4,10,October,43,Thursday,3,False,False,Autumn,False,False
662,20251024,2025-10-24,2025,Q4,10,October,43,Friday,4,False,False,Autumn,False,False
663,20251025,2025-10-25,2025,Q4,10,October,43,Saturday,5,True,False,Autumn,False,False
664,20251026,2025-10-26,2025,Q4,10,October,43,Sunday,6,True,False,Autumn,False,False
665,20251027,2025-10-27,2025,Q4,10,October,44,Monday,0,False,False,Autumn,False,False
666,20251028,2025-10-28,2025,Q4,10,October,44,Tuesday,1,False,False,Autumn,False,False
667,20251029,2025-10-29,2025,Q4,10,October,44,Wednesday,2,False,False,Autumn,False,False
668,20251030,2025-10-30,2025,Q4,10,October,44,Thursday,3,False,False,Autumn,False,False
669,20251031,2025-10-31,2025,Q4,10,October,44,Friday,4,False,False,Autumn,False,False
670,20251101,2025-11-01,2025,Q4,11,November,44,Saturday,5,True,False,Autumn,False,True
671,20251102,2025-11-02,2025,Q4,11,November,44,Sunday,6,True,False,Autumn,False,True
672,20251103,2025-11-03,2025,Q4,11,November,45,Monday,0,False,False,Autumn,False,True
673,20251104,2025-11-04,2025,Q4,11,November,45,Tuesday,1,False,False,Autumn,False,True
674,20251105,2025-11-05,2025,Q4,11,November,45,Wednesday,2,False,False,Autumn,False,True
675,20251106,2025-11-06,2025,Q4,11,November,45,Thursday,3,False,False,Autumn,False,True
676,20251107,2025-11-07,2025,Q4,11,November,45,Friday,4,False,False,Autumn,False,True
677,20251108,2025-11-08,2025,Q4,11,November,45,Saturday,5,True,False,Autumn,False,True
678,20251109,2025-11-09,2025,Q4,11,November,45,Sunday,6,True,False,Autumn,False,True
679,20251110,2025-11-10,2025,Q4,11,November,46,Monday,0,False,False,Autumn,False,True
680,20251111,2025-11-11,2025,Q4,11,November,46,Tuesday,1,False,True,Autumn,False,True
681,20251112,2025-11-12,2025,Q4,11,November,46,Wednesday,2,False,False,Autumn,False,True
682,20251113,2025-11-13,2025,Q4,11,November,46,Thursday,3,False,False,Autumn,False,True
683,20251114,2025-11-14,2025,Q4,11,November,46,Friday,4,False,False,Autumn,False,True
684,20251115,2025-11-15,2025,Q4,11,November,46,Saturday,5,True,False,Autumn,False,True
685,20251116,2025-11-16,2025,Q4,11,November,46,Sunday,6,True,False,Autumn,False,True
686,20251117,2025-11-17,2025,Q4,11,November,47,Monday,0,False,False,Autumn,False,True
687,20251118,2025-11-18,2025,Q4,11,November,47,Tuesday,1,False,False,Autumn,False,True
688,20251119,2025-11-19,2025,Q4,11,November,47,Wednesday,2,False,False,Autumn,False,True
689,20251120,2025-11-20,2025,Q4,11,November,47,Thursday,3,False,False,Autumn,False,True
690,20251121,2025-11-21,2025,Q4,11,November,47,Friday,4,False,False,Autumn,False,True
691,20251122,2025-11-22,2025,Q4,11,November,47,Saturday,5,True,False,Autumn,False,True
692,20251123,2025-11-23,2025,Q4,11,November,47,Sunday,6,True,False,Autumn,False,True
693,20251124,2025-11-24,2025,Q4,11,November,48,Monday,0,False,False,Autumn,False,True
694,20251125,2025-11-25,2025,Q4,11,November,48,Tuesday,1,False,False,Autumn,False,True
695,20251126,2025-11-26,2025,Q4,11,November,48,Wednesday,2,False,False,Autumn,False,True
696,20251127,2025-11-27,2025,Q4,11,November,48,Thursday,3,False,False,Autumn,False,True
697,20251128,2025-11-28,2025,Q4,11,November,48,Friday,4,False,False,Autumn,False,True
698,20251129,2025-11-29,2025,Q4,11,November,48,Saturday,5,True,False,Autumn,False,True
699,20251130,2025-11-30,2025,Q4,11,November,48,Sunday,6,True,False,Autumn,False,True
700,20251201,2025-12-01,2025,Q4,12,December,49,Monday,0,False,False,Winter,True,True
701,20251202,2025-12-02,2025,Q4,12,December,49,Tuesday,1,False,False,Winter,True,True
702,20251203,2025-12-03,2025,Q4,12,December,49,Wednesday,2,False,False,Winter,True,True
703,20251204,2025-12-04,2025,Q4,12,December,49,Thursday,3,False,False,Winter,True,True
704,20251205,2025-12-05,2025,Q4,12,December,49,Friday,4,False,False,Winter,True,True
705,20251206,2025-12-06,2025,Q4,12,December,49,Saturday,5,True,False,Winter,True,True
706,20251207,2025-12-07,2025,Q4,12,December,49,Sunday,6,True,False,Winter,True,True
707,20251208,2025-12-08,2025,Q4,12,December,50,Monday,0,False,False,Winter,True,True
708,20251209,2025-12-09,2025,Q4,12,December,50,Tuesday,1,False,False,Winter,True,True
709,20251210,2025-12-10,2025,Q4,12,December,50,Wednesday,2,False,False,Winter,True,True
710,20251211,2025-12-11,2025,Q4,12,December,50,Thursday,3,False,False,Winter,True,True
711,20251212,2025-12-12,2025,Q4,12,December,50,Friday,4,False,False,Winter,True,True
712,20251213,2025-12-13,2025,Q4,12,December,50,Saturday,5,True,False,Winter,True,True
713,20251214,2025-12-14,2025,Q4,12,December,50,Sunday,6,True,False,Winter,True,True
714,20251215,2025-12-15,2025,Q4,12,December,51,Monday,0,False,False,Winter,True,True
715,20251216,2025-12-16,2025,Q4,12,December,51,Tuesday,1,False,False,Winter,True,True
716,20251217,2025-12-17,2025,Q4,12,December,51,Wednesday,2,False,False,Winter,True,True
717,20251218,2025-12-18,2025,Q4,12,December,51,Thursday,3,False,False,Winter,True,True
718,20251219,2025-12-19,2025,Q4,12,December,51,Friday,4,False,False,Winter,True,True
719,20251220,2025-12-20,2025,Q4,12,December,51,Saturday,5,True,False,Winter,True,True
720,20251221,2025-12-21,2025,Q4,12,December,51,Sunday,6,True,False,Winter,True,True
721,20251222,2025-12-22,2025,Q4,12,December,52,Monday,0,False,False,Winter,True,True
722,20251223,2025-12-23,2025,Q4,12,December,52,Tuesday,1,False,False,Winter,True,True
723,20251224,2025-12-24,2025,Q4,12,December,52,Wednesday,2,False,False,Winter,True,True
724,20251225,2025-12-25,2025,Q4,12,December,52,Thursday,3,False,True,Winter,True,True
725,20251226,2025-12-26,2025,Q4,12,December,52,Friday,4,False,True,Winter,True,True
726,20251227,2025-12-27,2025,Q4,12,December,52,Saturday,5,True,False,Winter,True,True
727,20251228,2025-12-28,2025,Q4,12,December,52,Sunday,6,True,False,Winter,True,True
728,20251229,2025-12-29,2025,Q4,12,December,1,Monday,0,False,False,Winter,True,True
729,20251230,2025-12-30,2025,Q4,12,December,1,Tuesday,1,False,False,Winter,True,True
730,20251231,2025-12-31,2025,Q4,12,December,1,Wednesday,2,False,False,Winter,True,True
